"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","occurrenceRemarks","informationWithheld","reproductiveCondition","identificationRemarks","projectId","individualCount"
"289","Asclepias speciosa Torr.","-122.88948","42.23299","cdround","gbif","2803021758","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:32.666+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-18T06:08:49","  27661.0","Oregon","2020","6","12","2020-06-12","2020-06-18T17:11:50.000+00:00","2022-02-25T19:34:32.666+00:00","https://www.inaturalist.org/observations/50002962","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","jrpierce72","50002962","jrpierce72","2020/06/12 8:06 PM UTC","iNaturalist research-grade observations","Jackson County, US-OR, US","2803021758","Observations","https://www.inaturalist.org/observations/50002962","62292","jrpierce72","50002962","iNaturalist",NA,"dionaea","wild","111099602",NA,"Coordinate uncertainty increased to 27661m at the request of the observer",NA,NA,NA,NA
"290","Asclepias speciosa Torr.","-119.59107","37.74078","cdround","gbif","2803028015","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:33:21.983+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-18T06:43:08","      5.0","California","2020","6","17","2020-06-17","2021-12-21T14:53:54.000+00:00","2022-02-25T19:33:21.983+00:00","https://www.inaturalist.org/observations/50017730","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","P Holroyd","50017730","pholroyd","2020/06/17 1:27 PM PDT","iNaturalist research-grade observations","Yosemite Valley, CA 95389, USA","2803028015","Observations","https://www.inaturalist.org/observations/50017730","62292","P Holroyd","50017730","iNaturalist","20:27:00Z","dionaea","wild","111102204",NA,NA,NA,NA,NA,NA
"291","Asclepias speciosa Torr.","-105.10781","40.15821","cdround","gbif","2803047591","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:45:41.912+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-20T21:04:15",NA,"Colorado","2020","6","20","2020-06-20","2020-06-25T04:34:20.000+00:00","2022-02-25T19:45:41.912+00:00","https://www.inaturalist.org/observations/50320832","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Robin Knight","50320832","robin-knight","2020-06-20 2:38:11 PM MDT","iNaturalist research-grade observations","S Pratt Pkwy & Boston Ave, Longmont, CO 80501, USA","2803047591","Observations","https://www.inaturalist.org/observations/50320832","62292","Robin Knight","50320832","iNaturalist","20:38:11Z","roomthily","wild","111668656",NA,NA,NA,NA,NA,NA
"292","Asclepias speciosa Torr.","-111.82058","40.49681","cdround","gbif","2803059341","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:24.981+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-25T19:58:48","      6.0","Utah","2020","6","24","2020-06-24","2020-07-16T00:16:05.000+00:00","2022-02-25T20:11:24.981+00:00","https://www.inaturalist.org/observations/50831397","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","tatudtink","50831397","tatudtink","Wed Jun 24 2020 17:03:59 GMT-0600 (MDT)","iNaturalist research-grade observations","Salt Lake County, US-UT, US","2803059341","Observations","https://www.inaturalist.org/observations/50831397","62292","tatudtink","50831397","iNaturalist","23:03:59Z","Ruthann","wild","112841010",NA,NA,NA,NA,NA,NA
"293","Asclepias speciosa Torr.","-122.71129","45.38589","cdround","gbif","2803060886","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:45:07.358+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-20T03:00:38","      5.0","Oregon","2020","6","19","2020-06-19","2020-06-23T05:02:31.000+00:00","2022-02-25T19:45:07.358+00:00","https://www.inaturalist.org/observations/50222600","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","vanjinbo","50222600","vanjinbo","Fri Jun 19 2020 19:51:20 GMT-0700 (PDT)","iNaturalist research-grade observations","SW Barton Rd, Lake Oswego, OR, US","2803060886","Observations","https://www.inaturalist.org/observations/50222600","62292","vanjinbo","50222600","iNaturalist","02:51:20Z","dionaea","wild","111492001",NA,NA,NA,NA,NA,NA
"294","Asclepias speciosa Torr.","-114.64395","47.02108","cdround","gbif","2803062338","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:58:17.070+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-13T18:43:55","      7.0","Montana","2020","6","13","2020-06-13","2020-06-13T21:59:24.000+00:00","2022-02-25T19:58:17.070+00:00","https://www.inaturalist.org/observations/49474541","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","mhirscha","49474541","mhirscha","Sat Jun 13 2020 12:43:42 GMT-0600 (MDT)","iNaturalist research-grade observations","Old US Highway 10 W, Superior, MT, US","2803062338","Observations","https://www.inaturalist.org/observations/49474541","62292","mhirscha","49474541","iNaturalist","18:43:42Z","mhirscha","wild","109970753",NA,NA,NA,NA,NA,NA
"295","Asclepias speciosa Torr.","-111.75204","40.69399","cdround","gbif","2803062418","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:15.661+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-13T23:04:20","     12.0","Utah","2020","6","13","2020-06-13","2020-06-18T19:54:24.000+00:00","2022-02-25T20:11:15.661+00:00","https://www.inaturalist.org/observations/49509560","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Jean Acheson","49509560","jachwest","Sat Jun 13 2020 16:19:56 GMT-0600 (MDT)","iNaturalist research-grade observations","Uinta-Wasatch-Cache National Forest, Salt Lake City, UT, US","2803062418","Observations","https://www.inaturalist.org/observations/49509560","62292","Jean Acheson","49509560","iNaturalist","22:19:56Z","Jean Acheson","wild","110031471",NA,NA,NA,NA,NA,NA
"296","Asclepias speciosa Torr.","-119.37737","50.10940","cdround","gbif","2803069255","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:09.567+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-16T01:52:11","     16.0","British Columbia","2020","6","10","2020-06-10","2020-06-23T20:18:59.000+00:00","2022-02-25T19:34:09.567+00:00","https://www.inaturalist.org/observations/49794116","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","CA","Canada","gwhetham","49794116","gwhetham","Wed Jun 10 2020 13:11:09 GMT-0600 (MDT)","iNaturalist research-grade observations","Oyama Rd, Lake Country, BC, CA","2803069255","Observations","https://www.inaturalist.org/observations/49794116","62292","gwhetham","49794116","iNaturalist","19:11:09Z","gwhetham","wild","110622406",NA,NA,NA,NA,NA,NA
"297","Asclepias speciosa Torr.","-105.59255","36.40860","cdround","gbif","2803074483","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:49:08.412+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-25T11:33:24","      6.0","New Mexico","2020","6","24","2020-06-24","2020-06-25T15:49:24.000+00:00","2022-02-25T19:49:08.412+00:00","https://www.inaturalist.org/observations/50871902","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","beautyobserver","50871902","beautyobserver","Wed Jun 24 2020 18:15:14 GMT-0600 (MDT)","iNaturalist research-grade observations","Upper Ranchitos Rd, Taos, NM, US","2803074483","Observations","https://www.inaturalist.org/observations/50871902","62292","beautyobserver","50871902","iNaturalist","00:15:14Z","beautyobserver","wild","112747941",NA,NA,NA,NA,NA,NA
"298","Asclepias speciosa Torr.","-105.06387","39.54564","cdround","gbif","2803077384","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:49:59.508+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-18T20:29:46","      5.0","Colorado","2020","6","18","2020-06-18","2020-06-19T21:52:23.000+00:00","2022-02-25T19:49:59.508+00:00","https://www.inaturalist.org/observations/50085534","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","paulbradford","50085534","paulbradford","Thu Jun 18 2020 12:51:36 GMT-0600 (MDT)","iNaturalist research-grade observations","Chatfield State Park, Littleton, CO, US","2803077384","Observations","https://www.inaturalist.org/observations/50085534","62292","paulbradford","50085534","iNaturalist","18:51:36Z","paulbradford","wild","111225593",NA,NA,NA,NA,NA,NA
"299","Asclepias speciosa Torr.","-104.88376","40.44652","cdround","gbif","2803079740","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:42:10.227+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-19T18:50:33","     23.0","Colorado","2020","6","18","2020-06-18","2020-06-20T00:36:24.000+00:00","2022-02-25T19:42:10.227+00:00","https://www.inaturalist.org/observations/50176169","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","andreleautaud","50176169","andreleautaud","2020-06-18 7:11:02 PM MDT","iNaturalist research-grade observations","Weld County, US-CO, US","2803079740","Observations","https://www.inaturalist.org/observations/50176169","62292","andreleautaud","50176169","iNaturalist","01:11:02Z","Brian","wild","111410736",NA,NA,NA,NA,NA,NA
"300","Asclepias speciosa Torr.","-119.59293","37.74403","cdround","gbif","2803081148","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:46:56.673+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-15T19:16:05","    160.0","California","2020","6","15","2020-06-15","2021-12-21T14:54:52.000+00:00","2022-02-25T19:46:56.673+00:00","https://www.inaturalist.org/observations/49753129","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","mydinsky","49753129","mydinsky","Mon Jun 15 2020 12:08:12 GMT-0700 (PDT)","iNaturalist research-grade observations","Yosemite National Park, Yosemite National Park, CA, US","2803081148","Observations","https://www.inaturalist.org/observations/49753129","62292","mydinsky","49753129","iNaturalist","19:08:12Z","mydinsky","wild","110522094",NA,NA,NA,NA,NA,NA
"301","Asclepias speciosa Torr.","-112.85978","49.69692","cdround","gbif","2803083560","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:32:57.521+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-21T18:33:27","     50.0","Alberta","2020","6","20","2020-06-20","2020-06-24T04:16:03.000+00:00","2022-02-25T19:32:57.521+00:00","https://www.inaturalist.org/observations/50449031","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","CA","Canada","Jason Cooper","50449031","base736","2020/06/20 7:21 PM MDT","iNaturalist research-grade observations","South Lethbridge, Lethbridge, AB, Canada","2803083560","Observations","https://www.inaturalist.org/observations/50449031","62292","Jason Cooper","50449031","iNaturalist","01:21:00Z","Jason Cooper","wild","111896061",NA,NA,NA,NA,NA,NA
"302","Asclepias speciosa Torr.","-104.83367","38.95534","cdround","gbif","2803084977","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:14.843+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-21T16:16:39","      5.0","Colorado","2020","6","20","2020-06-20","2020-06-21T19:21:27.000+00:00","2022-02-25T20:11:14.843+00:00","https://www.inaturalist.org/observations/50306983","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","aswift19","50306983","aswift19","Sat Jun 20 2020 12:59:09 GMT-0600 (MDT)","iNaturalist research-grade observations","Colorado Springs, CO, US","2803084977","Observations","https://www.inaturalist.org/observations/50306983","62292","aswift19","50306983","iNaturalist","18:59:09Z","Richard Bunn","wild","111860002",NA,NA,NA,NA,NA,NA
"303","Asclepias speciosa Torr.","-105.22280","39.98926","cdround","gbif","2803086258","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:33:12.044+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-25T01:02:10","     12.0","Colorado","2020","6","24","2020-06-24","2022-02-11T19:28:42.000+00:00","2022-02-25T19:33:12.044+00:00","https://www.inaturalist.org/observations/50839726","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Rea Orthner","50839726","rea_orthner","Wed Jun 24 2020 12:01:09 GMT-0600 (MDT)","iNaturalist research-grade observations","Huron Ct, Boulder, CO, US","2803086258","Observations","https://www.inaturalist.org/observations/50839726","62292","Rea Orthner","50839726","iNaturalist","18:01:09Z","Rea Orthner","wild","112680917",NA,NA,NA,NA,NA,NA
"304","Asclepias speciosa Torr.","-122.12652","37.81898","cdround","gbif","2803090582","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:33.262+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-17T05:31:47","      9.0","California","2020","6","16","2020-06-16","2022-01-09T21:31:40.000+00:00","2022-02-25T20:11:33.262+00:00","https://www.inaturalist.org/observations/49919126","http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Ken-ichi Ueda","49919126","kueda","2020-06-16 6:27:55 PM PDT","iNaturalist research-grade observations","Moraga, CA 94556, USA","2803090582","Observations","https://www.inaturalist.org/observations/49919126","62292","Ken-ichi Ueda","49919126","iNaturalist","01:27:55Z","Ken-ichi Ueda","wild","110884543",NA,NA,"flowering|flower budding",NA,NA,NA
"305","Asclepias speciosa Torr.","-112.86982","49.70096","cdround","gbif","2803101316","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","CA","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:50:02.031+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-13T22:25:13","     15.0","Alberta","2020","6","13","2020-06-13","2020-06-17T00:11:23.000+00:00","2022-02-25T19:50:02.031+00:00","https://www.inaturalist.org/observations/49504688","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","CA","Canada","Kait Machacek","49504688","kaitmac","2020/06/13 12:35 PM MDT","iNaturalist research-grade observations","West Lethbridge, Lethbridge, AB, Canada","2803101316","Observations","https://www.inaturalist.org/observations/49504688","62292","Kait Machacek","49504688","iNaturalist","18:35:00Z","Kait Machacek","wild","110021978",NA,NA,NA,NA,NA,NA
"306","Asclepias speciosa Torr.","-105.10597","40.51600","cdround","gbif","2803103390","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:47.956+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-16T14:45:54","      6.0","Colorado","2020","6","16","2020-06-16","2020-06-17T12:41:34.000+00:00","2022-02-25T20:11:47.956+00:00","https://www.inaturalist.org/observations/49835452","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","mori98040","49835452","mori98040","Tue Jun 16 2020 06:52:53 GMT-0600 (MDT)","iNaturalist research-grade observations","Fort Collins, CO, US","2803103390","Observations","https://www.inaturalist.org/observations/49835452","62292","mori98040","49835452","iNaturalist","12:52:53Z","Brandon Koons","wild","110727436",NA,NA,NA,NA,NA,NA
"307","Asclepias speciosa Torr.","-115.12710","37.31202","cdround","gbif","2803103563","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:53:33.787+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-17T03:52:03","     24.0","Nevada","2020","6","14","2020-06-14","2020-06-25T23:52:38.000+00:00","2022-02-25T19:53:33.787+00:00","https://www.inaturalist.org/observations/49914238","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Corey Lange","49914238","coreyjlange","Sun Jun 14 2020 18:05:33 GMT-0700 (PDT)","iNaturalist research-grade observations","Upper Pahranagat Lake, Alamo, NV, US","2803103563","Observations","https://www.inaturalist.org/observations/49914238","62292","Corey Lange","49914238","iNaturalist","01:05:33Z","Corey Lange","wild","110873502",NA,NA,NA,NA,NA,NA
"308","Asclepias speciosa Torr.","-105.00417","39.75994","cdround","gbif","2803111303","Asclepias speciosa Torr.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:15.069+00:00","294","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170260","6","7707728","220","412","6701","3170229","3170260","3170260","Asclepias speciosa Torr.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias speciosa","Asclepias","speciosa","SPECIES","ACCEPTED","NE","2020-06-21T18:07:48","     24.0","Colorado","2020","6","21","2020-06-21","2020-06-21T18:16:41.000+00:00","2022-02-25T20:11:15.069+00:00","https://www.inaturalist.org/observations/50444494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","tbross14","50444494","tbross14","Sun Jun 21 2020 12:07:14 GMT-0600 (MDT)","iNaturalist research-grade observations","Colorado Front Range Trail, Denver, CO, US","2803111303","Observations","https://www.inaturalist.org/observations/50444494","62292","tbross14","50444494","iNaturalist","18:07:14Z","tbross14","wild","111888950",NA,NA,NA,NA,NA,NA
